204	N101 N278 N308 N696 N759 N765 N775 N792 N795 N797 N967 N1000 N1147 N1223 N1552 N1645 N1663 N1808 N1834 N1853 N1854 N1867 N1888 N1914 N1980 N2012 N2046 N2211 N2374 N2467 N2472 N2507 N2801 N2860 N3051 N3063 N3094 N3207 N3308 N3338 N3339 N3366 N3415 N3906 N3908 N3939 N4162 N4225 N4250 N4261 N4376 N4403 N4493 N4552 N4572 N4670 N4680 N4747 N4795 N4812 N4817 N4825 N4914 N4930 N4943 N5096 N5175 N5178 N5454 N5628 N5632 N5640 N5715 N5719 N5757 N5838 N6039 N6047 N6070 N6072 N6081 N6238 N6411 N6415 N6439 N6512 N6914 N7262 N7276 N7362 N7444 N7452 N7461 N7473 N7706 N7926 N8222 N8272 N8419 N8502 N8645 N8661 N8888 N8890 N8909 N8919 N8948 N8961 N9106 N9192 N9246 N9266 N9328 N9340 N9417 N9448 N9501 N9882 N10020 N10058 N10220 N10234 N10258 N10296 N10298 N10350 N10427 N10458 N10577 N10719 N10812 N10867 N10950 N11004 N11042 N11081 N11113 N11131 N11155 N11262 N11366 N11422 N11863 N11934 N11966 N12140 N12182 N12195 N12207 N12272 N12274 N12462 N12465 N12522 N12523 N12550 N12560 N12573 N12637 N12665 N12679 N12681 N12783 N13056 N13182 N13294 N13301 N13314 N13318 N13430 N13543 N13686 N13713 N13795 N13848 N13900 N13991 N14183 N14292 N14497 N14562 N14615 N14876 N14893 N14894 N14953 N14981 N14989 N15084 N15137 N15240 N15293 N15423 N15448 N15451 N15516 N15582 N15671 N15758 N15945 N15971 N15973 N16119 N16173 N16375 N16482 N16495 N16520 N16548 N16661 N16694 N16706 N16753 N16759 N16860 N16902 N16976 N16983 N17140 N17145 N17181 N17430 N17676 N17702 N17828 N17904 N17925 N17958 N18046 N18075 N18083 N18153 N18202 N18278 N18360 N18408 N18450 N18625 N18718 N18771 N18779 N18889 N18957 N19073 N19079 N19106 N19107 N19141 N19264 N19334 N19432 N19437 N19700 N19823 N19891 N19923 N20062 N20267 N20382 N20418 N20588 N20645 N20651 N20692 N20837 N20862 N20871 N20939 N20963 N21090 N21112 N21124 N21217 N21431 N21490 N21522 N21617 N21725 N21840 N21872 N21882 N21957 N22083 N22196 N22201 N22234 N22275 N22287 N22351 N22427 N22441 N22657 N22872 N22984 N22995 N23254 N23263 N23329 N23368 N23500 N23745 N23852 N23883 N23971 N24075 N24128 N24203 N24331 N24333 N24364 N24394 N24398 N24420 N24554 N24593 N24622 N24630 N25011 N25065 N25085 N25146 N25290 N25417 N25431 N25449 N25455 N25459 N25615 N25635 	N25884 N25944 N1825 N16154	1 1 0 0
205	N3131 N6181 N10990 N15407 	N18669 N25103 N13922 N16798	1 1 0 0
206	N6774 N8950 N9222 N10117 N11000 N13700 N14153 N15069 N15411 N19539 N21170 N22516 	N22889 N24100 N7133 N22035	1 1 0 0
207	N2754 N4599 N6603 N6844 N11358 N12639 N13829 N17125 N17772 N18549 N20710 N20986 N23758 N24653 	N25254 N25800 N10498 N22807	1 1 0 0
208	N54 N1823 N2204 N2513 N4270 N4455 N4626 N4659 N6037 N8576 N8793 N9269 N11908 N12250 N13385 N13599 N13996 N15184 N16900 N17466 N18088 N18431 N19688 N19717 N19857 N20464 N21169 N21294 N23393 N24130 N24892 N25055 	N25439 N25799 N18443 N5536	1 1 0 0
209	N335 N1129 N1599 N3106 N3167 N3614 N3776 N3978 N7288 N7819 N9769 N10423 N10842 N10963 N16111 N16694 N17039 N17102 N17329 N17619 N18449 N20806 N20849 N22791 	N23769 N23791 N3792 N3376	1 1 0 0
210	N6717 N9052 N9660 N13044 N17487 	N17883 N23862 N3208 N23492	1 1 0 0
211	N129 N779 N780 N1387 N1836 N3354 N3385 N4251 N4309 N4825 N6543 N7356 N8628 N9067 N10343 N11122 N11509 N11934 N12686 N15465 N16429 N16694 N17487 N17984 N19604 N20091 N21106 N22073 N23055 N23215 N23775 N24055 	N24586 N25415 N18046 N912	1 1 0 0
212	N97 N1380 N2228 N3994 N4455 N4472 N5178 N6148 N6288 N7421 N7473 N7633 N9734 N10779 N11034 N11844 N11960 N13511 N13837 N13838 N14648 N15766 N15976 N17846 N18366 N18578 N18737 N18779 N18804 N21196 N21426 N21762 N22804 N22955 N23401 N23865 N23981 	N25210 N25430 N17567 N18499	1 1 0 0
213	N8628 N9395 N13331 N13427 	N21923 N23600 N18074 N7737	1 1 0 0
214	N115 N1977 N14828 	N23104 N24992 N23296 N782	1 1 0 0
215	N1414 N1541 N3917 N4583 N5563 N6107 N6483 N6643 N10546 N10645 N11382 N12234 N13130 N13645 N13710 N13768 N13807 N13808 N15221 N15955 N19023 N19173 N19566 N19642 N21563 N22233 N22670 N22813 	N24401 N25768 N11922 N21077	1 1 0 0
216	N2571 N4710 N4936 N5538 N5831 N6181 N7951 N8793 N10386 N10922 N10942 N11433 N13278 N13467 N14225 N15479 N15632 N16694 N17487 N20148 N21366 N21755 N22889 N24513 N25103 	N25742 N25873 N21871 N6568	1 1 0 0
217	N638 N2378 N2629 N7520 N7542 N8257 N9571 N10324 N11776 N12607 N13444 N15296 N15615 N16349 N16675 N17065 N17106 N18473 N20337 N21125 N22011 N22533 N23540 N23976 N23991 	N24398 N25899 N16413 N2369	1 1 0 0
218	N138 N264 N3131 N4134 N5569 N8865 N9535 N10293 N10942 N10990 N11314 N11603 N14707 N15069 N16675 N16731 N17080 N21439 N22516 N24196 	N25664 N25873 N10811 N7024	1 1 0 0
219	N6203 	N19923 N20082 N1445 N12048	1 1 0 0
220	N714 N856 N1555 N2013 N3247 N4285 N4375 N4710 N6116 N6181 N7702 N8328 N9760 N10377 N10516 N10760 N10772 N10990 N11008 N13467 N13499 N13984 N14044 N14605 N15053 N16234 N17503 N19856 N19858 N20099 N20879 N21073 N21170 N21514 N21525 N21611 N21755 N22213 N23578 N24786 N25189 	N25206 N25873 N17500 N4921	1 1 0 0
221	N223 N1064 N1550 N8927 N11629 N13997 N14602 N17487 N19184 N19277 N20872 	N21566 N21930 N2483 N10451	1 1 0 0
222	N138 N2644 N5503 N7542 N8764 N10011 	N15773 N20043 N21532 N6908	1 1 0 0
223	N6442 N9895 N10162 N12965 N20534 	N23540 N25101 N18043 N12326	1 1 0 0
224	N54 N86 N97 N199 N200 N329 N374 N459 N645 N689 N709 N795 N797 N933 N1001 N1127 N1137 N1246 N1305 N1323 N1328 N1380 N1479 N1628 N1867 N1921 N1942 N1967 N2158 N2356 N2368 N2406 N2432 N2459 N2518 N2638 N2734 N2912 N2942 N2960 N3051 N3063 N3230 N3250 N3257 N3304 N3365 N3387 N3548 N3583 N3676 N3688 N3888 N3906 N3908 N4006 N4050 N4131 N4132 N4148 N4250 N4260 N4302 N4363 N4475 N4501 N4610 N4636 N4747 N4817 N4843 N4869 N4891 N4930 N4960 N4996 N5038 N5097 N5098 N5164 N5216 N5218 N5247 N5259 N5365 N5426 N5454 N5467 N5484 N5557 N5582 N5604 N5680 N5739 N5845 N5889 N5938 N5951 N6020 N6039 N6054 N6072 N6081 N6148 N6206 N6212 N6227 N6260 N6288 N6439 N6512 N6587 N6595 N6699 N6732 N6734 N6917 N7055 N7064 N7188 N7262 N7276 N7473 N7506 N7570 N7664 N7688 N7710 N7737 N7776 N7947 N8030 N8036 N8437 N8485 N8510 N8569 N8661 N8677 N8862 N8922 N8933 N8997 N9206 N9221 N9327 N9328 N9362 N9417 N9441 N9445 N9493 N9578 N9615 N9675 N9979 N9995 N10141 N10143 N10145 N10291 N10306 N10438 N10445 N10458 N10469 N10480 N10522 N10532 N10548 N10682 N10849 N10947 N10949 N11002 N11113 N11146 N11248 N11321 N11493 N11660 N11795 N11797 N11960 N12048 N12096 N12148 N12219 N12250 N12292 N12343 N12477 N12511 N12558 N12560 N12578 N12640 N12884 N12922 N12949 N13137 N13190 N13201 N13303 N13317 N13516 N13757 N13981 N13991 N14007 N14035 N14059 N14093 N14099 N14197 N14271 N14358 N14432 N14539 N14569 N14666 N14741 N14754 N14774 N14778 N14815 N14893 N15006 N15052 N15084 N15086 N15088 N15097 N15137 N15144 N15184 N15213 N15254 N15258 N15599 N15945 N15965 N15976 N16021 N16062 N16153 N16173 N16236 N16239 N16263 N16316 N16556 N16635 N16677 N16839 N16840 N16860 N17049 N17187 N17487 N17500 N17639 N17796 N17888 N18033 N18059 N18088 N18099 N18159 N18249 N18256 N18281 N18408 N18796 N18833 N18874 N18901 N19028 N19079 N19115 N19227 N19333 N19378 N19383 N19456 N19534 N19564 N19596 N19613 N19724 N19746 N19800 N20052 N20063 N20128 N20142 N20267 N20288 N20364 N20588 N20652 N20710 N20874 N20890 N20904 N20914 N20984 N20988 N21062 N21112 N21211 N21245 N21431 N21481 N21489 N21490 N21493 N21563 N21589 N21634 N21635 N21673 N21968 N22069 N22196 N22219 N22234 N22271 N22351 N22443 N22599 N22659 N22923 N22955 N22960 N22984 N23053 N23127 N23315 N23329 N23363 N23563 N23744 N23745 N23818 N23978 N23994 N23995 N24075 N24133 N24142 N24290 N24440 N24563 N24630 N24784 N24873 N24892 N24916 N24982 N24997 N25072 N25117 N25146 N25147 N25165 N25172 N25173 N25221 N25244 N25317 N25322 N25353 N25418 N25439 N25483 N25586 N25660 N25816 	N25926 N25933 N246 N6426	1 1 0 0
225	N250 N7085 N9599 N18585 N20427 	N22340 N23676 N12519 N9110	1 1 0 0
226	N16461 N18794 	N22903 N24660 N16264 N24672	1 1 0 0
227	N2161 N3016 N4936 	N13321 N21578 N565 N5215	1 1 0 0
228	N2551 N7542 N9567 	N17384 N21170 N7304 N21582	1 1 0 0
229	N10165 N10431 	N24010 N24925 N21674 N22136	1 1 0 0
230	N265 N6205 N7720 N8217 N9237 N10942 N12189 N17228 N18669 N19341 N20115 N22516 	N24553 N24764 N19000 N21077	1 1 0 0
231	N2788 N4348 N4765 N8641 N9456 N15514 	N20357 N23691 N1460 N16413	1 1 0 0
232	N673 N1192 N3821 N3966 N7245 N8826 N9778 N11516 N11589 N12680 N15137 N15894 N18023 N20160 N20451 N20452 N23115 	N25505 N25759 N19048 N745	1 1 0 0
233	N5969 N7344 N7444 N11359 N13420 N17487 N17672 N18861 N18949 	N24713 N25796 N13846 N21196	1 1 0 0
234	N11817 	N18883 N23482 N398 N21582	1 1 0 0
235	N1704 N14489 	N17915 N19843 N7900 N9125	1 1 0 0
236	N2468 N2801 N2923 N3015 N6397 N6543 N8478 	N10985 N20906 N723 N8801	1 1 0 0
237	N1376 N1703 N5162 	N17374 N18367 N13962 N10182	1 1 0 0
238	N5472 	N12341 N23869 N19540 N4343	1 1 0 0
239	N8337 N10100 N14968 N17872 N19529 N20811 	N23156 N24472 N200 N13678	1 1 0 0
240	N5907 	N16553 N23178 N15136 N10560	1 1 0 0
241	N638 N2217 N3229 N3258 N3386 N3797 N3892 N4453 N4892 N4893 N4895 N6553 N7164 N7652 N7801 N7874 N9495 N10459 N12550 N13467 N14506 N14646 N14902 N14907 N15894 N16119 N16385 N16393 N16927 N18762 N19063 N19229 N19628 N21632 N21694 N21711 N22028 N24113 N24119 N24142 N24456 N25215 	N25555 N25900 N7285 N24622	1 1 0 0
242	N844 N6907 N7520 N8871 N10218 N10332 N10726 N12918 N13599 N15385 	N19314 N24431 N8123 N4672	1 1 0 0
243	N1823 N5259 N8476 N12219 N16846 	N17125 N19533 N13203 N11732	1 1 0 0
244	N1111 N8355 	N19381 N20071 N7450 N19078	1 1 0 0
245	N5697 	N15701 N16519 N13034 N13269	1 1 0 0
246	N6332 	N19229 N19470 N13181 N11497	1 1 0 0
247	N5673 N11894 N12808 N13183 N19436 N19526 	N20829 N23144 N15089 N15605	1 1 0 0
248	N2469 N2793 N3923 N4102 N4882 N8281 N9097 N10117 N10990 N16423 N19304 N22658 N23458 	N24752 N25958 N17294 N2990	1 1 0 0
249	N163 	N7291 N17382 N13165 N15668	1 1 0 0
250	N3032 N7871 N8710 N9368 N14766 N17486 N19412 N20786 N20848 N22038 N22870 N23050 	N23070 N23398 N14989 N15756	1 1 0 0
251	N16927 	N19745 N22339 N4567 N6119	1 1 0 0
252	N2192 N2981 N4010 N10401 N11490 	N13765 N25313 N7598 N19735	1 1 0 0
253	N968 N2132 N3989 N6649 N11236 N12299 N16334 N22601 N23140 N25217 	N25251 N25899 N15396 N2448	1 1 0 0
254	N3672 N4545 N8552 N9222 N19396 	N21536 N24561 N351 N6987	1 1 0 0
255	N8293 N9141 N10371 N10665 N12985 N18488 	N24713 N24817 N10180 N6358	1 1 0 0
256	N197 N1283 N7717 N9087 N11004 N11281 N11759 N14405 N15785 N19403 N19493 N19534 N20760 N22176 	N24519 N24818 N13587 N10280	1 1 0 0
257	N2571 N2629 N3765 N4712 N5488 N7542 N8915 N10324 N15615 N16294 N17106 N19590 N20337 N20834 N21073 N22385 	N22889 N23540 N6939 N8069	1 1 0 0
258	N344 N1575 N1723 N1888 N4439 N5432 N5830 N7444 N7487 N9060 N9636 N12388 N12536 N12679 N12681 N12709 N12889 N14397 N15394 N15796 N15830 N16059 N16258 N16288 N18106 N18235 N19379 N19432 N20605 N20982 N22576 N23391 	N24178 N24713 N15729 N4089	1 1 0 0
259	N1146 N1165 N1919 N2778 N3499 N6176 N6634 N8020 N9300 N9891 N10901 N11842 N11973 N12835 N13299 N13618 N16161 N16328 N17857 N17886 N19618 N20534 N24315 N25141 	N25474 N25679 N9753 N9463	1 1 0 0
260	N171 N1455 N6633 N6914 N8331 N8971 N9563 N10503 N10515 N11759 N12096 N12219 N13044 N13971 N15186 N16242 N19744 	N21673 N23281 N5026 N21010	1 1 0 0
261	N8367 N12267 N12943 	N14953 N24255 N9754 N18795	1 1 0 0
262	N546 	N9984 N16743 N9368 N2292	1 1 0 0
263	N1261 N16694 	N17487 N25569 N10011 N9416	1 1 0 0
264	N8912 N13704 	N23033 N25055 N2718 N18380	1 1 0 0
265	N53 N1218 N4951 N5338 N5717 N5831 N6823 N7237 N8182 N14213 N19235 	N22601 N25555 N8913 N13203	1 1 0 0
266	N1301 	N3084 N9403 N3555 N5484	1 1 0 0
267	N410 N4910 N17736 N20089 	N22471 N25261 N367 N7381	1 1 0 0
268	N1646 N12921 	N15061 N25343 N23375 N16114	1 1 0 0
269	N9014 	N10876 N24784 N3632 N12001	1 1 0 0
270	N436 N3975 N5553 N6650 N10054 	N16055 N18864 N92 N20142	1 1 0 0
271	N1691 N5170 N5730 N6914 N7633 N7837 N8628 N8697 N9601 N10046 N10824 N12031 N12550 N13672 N16351 N16544 	N17850 N19138 N3626 N15348	1 1 0 0
272	N2756 N3817 N4558 N6765 N9177 	N15336 N18527 N8419 N17802	1 1 0 0
273	N1693 N2044 N2093 N2761 N3392 N3944 N4552 N5191 N6058 N6164 N6666 N7551 N8476 N9011 N9100 N9657 N10594 N14250 N14261 N15356 N16408 N17887 N18487 N18685 N18876 N18968 N19160 N19477 N19559 N19779 N20064 N20859 N22775 N22912 N22930 	N23455 N25896 N19013 N5536	1 1 0 0
274	N9547 N14762 	N14764 N25821 N20686 N2543	1 1 0 0
275	N335 N2124 N3614 	N13519 N18449 N25705 N18976	1 1 0 0
276	N4550 N12165 	N12882 N19186 N4836 N16626	1 1 0 0
277	N3154 N3187 N3574 N5218 N6303 N8199 N9495 N10107 N12275 N13058 N13339 N17487 N18925 N19229 N21580 N21828 N22699 N24013 	N24142 N25706 N15721 N14020	1 1 0 0
278	N3384 N5075 N7980 N8208 N8948 N9680 N9843 N12941 N19105 N19742 	N19906 N24951 N7565 N2507	1 1 0 0
279	N3016 N3303 N4296 N4936 N6641 N6654 N13992 N17056 N22354 	N22601 N25657 N18663 N9701	1 1 0 0
280	N2594 N5259 N6699 	N7027 N25242 N5811 N15597	1 1 0 0
281	N2679 	N3386 N14070 N5306 N12125	1 1 0 0
282	N10011 N11263 N12112 N18557 	N19254 N22889 N21934 N10972	1 1 0 0
283	N2071 N3685 N5149 	N16778 N20541 N7717 N10949	1 1 0 0
284	N13810 	N21603 N23676 N18682 N5085	1 1 0 0
285	N4377 	N15001 N25923 N22115 N2222	1 1 0 0
286	N5775 N6229 N6804 N8354 	N20738 N23612 N10510 N9101	1 1 0 0
287	N1304 N10324 N15280 N15281 N18181 N23507 	N24858 N25725 N23616 N4380	1 1 0 0
288	N1905 N2660 	N5788 N15250 N19111 N2802	1 1 0 0
289	N1059 N3530 N3696 N3738 N4684 N4806 N6112 N6552 N6872 N6873 N7085 N9503 N9572 N9776 N9878 N10284 N10391 N11172 N11429 N11671 N13944 N14434 N14527 N15319 N16156 N18973 N19561 N20687 N22897 N23185 N23211 N24242 N24243 	N25545 N25759 N24815 N3345	1 1 0 0
290	N737 N4382 N4391 N4531 N8792 N11745 N15490 N20573 	N20998 N22260 N18727 N3316	1 1 0 0
291	N4453 N10007 N10045 	N23671 N24584 N18099 N20719	1 1 0 0
292	N1304 	N3988 N15280 N14934 N12297	1 1 0 0
293	N714 N6641 N13751 N15407 	N22119 N25825 N5175 N14167	1 1 0 0
294	N4414 N5204 N5582 N10567 N16793 N17616 N21315 	N23947 N25651 N3856 N2251	1 1 0 0
295	N690 N1094 N2661 N5834 N6796 N6892 N6925 N8230 N11317 N11607 N13702 N15137 N15325 N16477 N19248 N20238 N22038 N22527 N23215 	N24954 N25024 N14 N19095	1 1 0 0
296	N7002 N18438 	N19303 N24041 N14212 N13888	1 1 0 0
297	N1463 	N2577 N7556 N16979 N21969	1 1 0 0
298	N3863 N3864 N5398 N5510 N7799 N8260 N8536 N10340 N10341 N18701 	N21147 N25181 N8792 N12759	1 1 0 0
299	N9571 N13834 N13868 N17388 N17913 N19975 N20738 	N24035 N24828 N265 N10707	1 1 0 0
300	N998 N1568 N1772 N5494 N5986 N8695 N15143 N15460 	N21631 N23566 N20915 N13512	1 1 0 0
301	N793 N1275 N1996 N4810 N12983 N13964 N16211 N16784 N16897 	N19053 N25675 N11409 N1032	1 1 0 0
302	N518 N639 N1299 N1342 N3721 N3761 N7222 N7930 N8410 N9997 N9998 N11101 N11901 N14888 N15907 N16792 N17823 N18014 N18501 N18952 N19598 N20730 N21052 N21054 N21317 N22666 N22914 N23173 N24362 	N25200 N25844 N7892 N6937	1 1 0 0
303	N11583 N20963 N21673 	N24191 N25311 N4060 N20124	1 1 0 0
304	N8576 	N14608 N19865 N16121 N3651	1 1 0 0
305	N3095 N14173 N14437 	N19037 N20935 N6002 N4676	1 1 0 0
306	N3495 N9548 	N11200 N12998 N12279 N23357	1 1 0 0
307	N4293 N5259 N5484 N5668 N7228 N7634 N7657 N8331 N9490 N13501 N15184 N15287 N18323 	N25094 N25119 N14961 N13865	1 1 0 0
308	N267 	N10669 N14258 N9678 N23463	1 1 0 0
309	N3237 	N5165 N8398 N7383 N5869	1 1 0 0
310	N6645 N9008 	N15662 N24664 N287 N23035	1 1 0 0
311	N812 N2519 N2665 N2793 N3131 N3303 N3834 N4560 N4751 N4823 N4873 N5538 N6119 N6641 N8261 N8584 N9222 N11166 N12656 N12687 N13023 N13112 N14026 N14887 N15522 N15833 N17487 N17902 N17963 N18176 N18181 N21578 N22516 N22889 N23507 N25345 	N25633 N25873 N7245 N23941	1 1 0 0
312	N7950 N11156 N11661 	N12231 N25875 N22581 N11338	1 1 0 0
313	N6083 N6659 	N16214 N18839 N15104 N6715	1 1 0 0
314	N4562 	N16694 N22320 N2475 N20306	1 1 0 0
315	N2772 N3728 N7904 N8768 N10745 N11520 N17449 N18372 N20127 	N23671 N24770 N14465 N767	1 1 0 0
316	N153 N160 N193 N390 N620 N736 N815 N1260 N1514 N2204 N2581 N2964 N3074 N3165 N3368 N3511 N3559 N3583 N3601 N3609 N3688 N3712 N3850 N5038 N5297 N5440 N5640 N5783 N5889 N5977 N6013 N6038 N6135 N6239 N6627 N6945 N7031 N7382 N7675 N7778 N8298 N8331 N8754 N8793 N8820 N9020 N9081 N9368 N9526 N9983 N10105 N10106 N10204 N10356 N10366 N10627 N11023 N11175 N11207 N11254 N11319 N11583 N11908 N12219 N12261 N12368 N12614 N13016 N13399 N13513 N13537 N13970 N14175 N14494 N14760 N15048 N15127 N15184 N15186 N15791 N15946 N16351 N16582 N16694 N16771 N16846 N16900 N17007 N17162 N17487 N17500 N17511 N17689 N17770 N17912 N17962 N18524 N18779 N19133 N19533 N19606 N19751 N19809 N20027 N20147 N20202 N20287 N20706 N20789 N20794 N20859 N20910 N20954 N21008 N21012 N21129 N21196 N21732 N21848 N22038 N22050 N22230 N22252 N22524 N22527 N22870 N22882 N22960 N23092 N23097 N23281 N23692 N24108 N24205 N24248 N24399 N24580 N24612 N24672 N24919 N25045 N25119 N25243 	N25333 N25494 N10275 N23407	1 1 0 0
317	N2724 N12088 N16975 N19110 N21652 	N21653 N21976 N11158 N9660	1 1 0 0
318	N10117 N11294 N14223 N14294 N14933 N16660 N16702 N18122 N18956 	N22889 N25643 N21330 N11231	1 1 0 0
319	N2762 N4506 	N10011 N16027 N20503 N12275	1 1 0 0
320	N6992 N8460 N10194 	N15739 N19761 N3310 N12480	1 1 0 0
321	N203 N7804 N8094 N14843 N16021 N17622 N18542 N19745 N22810 	N24611 N25938 N25586 N14088	1 1 0 0
322	N1749 N3957 N7653 N9003 N13338 N13643 N14289 N15127 N15597 N15825 N20349 N20714 	N21490 N22272 N16187 N10487	1 1 0 0
323	N3665 N6328 N7148 N9355 N9943 N13858 	N17914 N21692 N14802 N17581	1 1 0 0
324	N3822 N4074 N15137 	N16326 N22665 N25466 N19952	1 1 0 0
325	N2396 N2571 N2671 N3312 N3329 N4151 N4770 N5158 N6174 N6806 N6890 N7815 N7857 N9234 N9422 N9988 N10062 N10167 N10497 N10953 N11995 N12079 N13007 N14933 N19111 N19236 N19590 N19659 N20675 N21905 N22731 N23437 	N24398 N25253 N19016 N23727	1 1 0 0
326	N4779 N13939 	N21678 N21840 N6127 N24034	1 1 0 0
327	N4220 N6346 N13599 N13914 N15901 N16195 N21324 N21948 N22677 N23502 	N24458 N24600 N18134 N775	1 1 0 0
328	N15544 	N19729 N24114 N18790 N18246	1 1 0 0
329	N561 N2388 N2719 N5870 N11020 N16351 N17875 N18099 N19865 	N23300 N24672 N3119 N14792	1 1 0 0
330	N3094 N7223 N7301 N18450 N19372 	N22382 N24478 N4989 N23781	1 1 0 0
331	N1423 N3131 N3382 N3592 N5129 N5538 N9222 N9350 N9431 N9535 N10117 N10942 N11715 N12236 N12319 N13278 N13599 N13751 N14255 N15186 N16694 N16768 N17487 N17774 N17851 N18141 N18737 N19111 N19229 N20883 N21073 N21206 N21865 N22516 N22889 N23113 N24100 N25418 	N25664 N25873 N12380 N14943	1 1 0 0
332	N356 N2171 N2954 N4873 N5630 N6198 N7047 N7209 N7412 N7795 N8382 N9809 N9824 N10117 N10324 N10523 N11041 N11236 N11336 N12025 N12790 N14124 N14757 N16742 N16886 N17186 N17478 N18550 N18864 N20737 N21170 N21703 N22601 N23090 N23157 N23196 N23337 	N24502 N24515 N24627 N2581	1 1 0 0
333	N2721 N5308 N14083 	N20272 N24982 N11540 N17251	1 1 0 0
334	N287 N2219 N17592 	N19934 N21082 N16681 N16771	1 1 0 0
335	N213 N1598 N1906 N2208 N2674 N4519 N8495 N9378 N9381 N9786 N9853 N9911 N10069 N11163 N12236 N17602 N19003 N19111 	N21827 N25867 N21690 N2948	1 1 0 0
336	N1098 N2305 N2562 N4526 N4584 N6914 N9702 N10869 N11162 N11281 N11827 N13631 N14405 N14665 N15364 N16926 N18380 N18878 N19403 N20548 N23215 N24369 	N25396 N25913 N12464 N17819	1 1 0 0
337	N7874 N14681 N14918 N16175 N19487 	N21086 N25877 N15882 N15475	1 1 0 0
338	N97 N3052 N3230 N5719 N6481 N9052 N10522 N12679 N13599 	N23919 N24554 N20358 N5450	1 1 0 0
339	N138 	N5513 N20465 N13220 N5022	1 1 0 0
340	N9222 N9431 N10204 N17678 N18214 N18464 N19949 N21732 	N25024 N25298 N23021 N11146	1 1 0 0
341	N145 N2942 N6054 N8351 N8360 N10105 N10106 N11963 N16314 N17710 	N18246 N19865 N9177 N17679	1 1 0 0
342	N1235 N10823 N16610 	N17109 N23897 N659 N23238	1 1 0 0
343	N1455 N1662 N2204 N2581 N3511 N3980 N4358 N5095 N5129 N5440 N5783 N5951 N5977 N6038 N7382 N8624 N8806 N8820 N9526 N10204 N10530 N10627 N11319 N11908 N12219 N12614 N13331 N13475 N13537 N14760 N14942 N15186 N15630 N15791 N16661 N16846 N16923 N17905 N18532 N19099 N19533 N20147 N21012 N21673 N22603 N22713 N23281 N24870 	N25354 N25709 N5581 N19247	1 1 0 0
344	N2322 N3223 N3268 N3457 N3475 N7120 N7377 N7461 N13505 N14195 N18134 N19307 N22193 	N23055 N23729 N16681 N7722	1 1 0 0
345	N407 N465 N501 N1950 N2323 N3575 N4026 N4509 N4532 N5479 N5598 N5765 N5922 N6297 N6737 N8257 N8787 N8982 N10365 N10919 N11590 N11785 N11995 N12105 N13210 N13599 N14888 N15137 N15838 N16590 N17088 N17143 N19163 N19914 N21403 N21424 N21472 N22167 N24398 N24776 N25505 	N25566 N25904 N496 N6632	1 1 0 0
346	N2162 N6775 	N18141 N21749 N12863 N15649	1 1 0 0
347	N716 N1586 N2674 N10011 N10180 N12236 N14235 N14237 N16007 N19000 N19003 	N21827 N23832 N6483 N18473	1 1 0 0
348	N1403 N1423 N3117 N4539 N5384 N8749 N10349 N10830 N11776 N11987 N16986 N18725 	N18917 N23080 N5729 N10982	1 1 0 0
349	N1506 N2137 N2478 N4196 N5045 N5611 N7381 N7542 N7857 N9318 N9431 N9511 N11433 N13324 N13505 N15734 N16937 N18518 N18551 N19197 N19659 N19774 N19865 N21076 N22348 N22619 N23080 N23767 N24398 	N25096 N25940 N15139 N18815	1 1 0 0
350	N1650 N3719 N4333 N6562 N7848 N8209 N10632 N13097 N13099 N14561 N16029 N17034 N20877 	N21443 N25132 N7604 N5816	1 1 0 0
351	N813 N7467 	N8380 N15615 N8441 N14397	1 1 0 0
352	N14126 	N15854 N23699 N21364 N4569	1 1 0 0
353	N153 N1076 N1293 N2056 N2738 N5582 N6633 N8351 N8576 N8782 N8830 N10876 N12682 N12790 N12922 N13074 N13971 N14681 N16863 N18867 N19921 N22108 N23227 N23746 N24019 N25077 	N25187 N25225 N16088 N24945	1 1 0 0
354	N2399 N3379 N7302 N10094 N10204 N14308 N15054 N15379 N17081 N17536 N18566 N19360 	N21206 N25494 N24195 N8403	1 1 0 0
355	N892 N941 N2671 N4080 N6606 N8353 N9587 N10669 N15228 N15564 N17225 N18319 N24142 	N24456 N25965 N14244 N14831	1 1 0 0
356	N1000 	N10949 N18737 N13358 N4687	1 1 0 0
357	N1969 	N7243 N12098 N10295 N4904	1 1 0 0
358	N17188 	N21563 N24191 N3628 N10280	1 1 0 0
359	N5030 N10276 	N17036 N20593 N24675 N12012	1 1 0 0
360	N1628 N2238 N3387 N4837 N5024 N7413 N7473 N8922 N14940 N15260 N18052 N18682 N18691 N18899 N19933 	N20128 N25933 N17080 N9158	1 1 0 0
361	N989 N3313 N11589 N12160 N12724 N13784 N16566 N17546 N18053 N23798 	N24317 N25368 N12187 N19748	1 1 0 0
362	N1919 N2815 N5761 N7147 N8164 N8165 N9895 N11022 N11402 N16582 N19046 	N19618 N24090 N22692 N15344	1 1 0 0
363	N3489 	N5215 N11133 N19011 N11569	1 1 0 0
364	N138 N1082 N1512 N2671 N3395 N4792 N6916 N8707 N8982 N9431 N9571 N11427 N11577 N11687 N12821 N15284 N16512 N16792 N18520 N18795 N19649 N19807 N20647 N20905 N21608 N22614 N22764 N22903 N24142 N24431 N24534 N24974 	N25947 N25964 N5543 N7892	1 1 0 0
365	N11764 	N19531 N22697 N7461 N14118	1 1 0 0
366	N6645 N9842 	N19579 N19580 N7744 N21715	1 1 0 0
